sex,year,age,country,SUM_suicides_no,SUM_population,SUM_suicides_per100k_pop
male,2010,05-14 years,Guatemala,6,1942723,0.31
male,2010,05-14 years,Hungary,2,503475,0.4
male,2010,05-14 years,Iceland,1,21935,4.56
male,2010,05-14 years,Ireland,3,305656,0.98
male,2010,05-14 years,Israel,2,696652,0.29
male,2010,05-14 years,Italy,10,2906335,0.34
male,2010,05-14 years,Japan,42,5855595,0.72
male,2010,05-14 years,Kuwait,0,237315,0
male,2010,05-14 years,Maldives,0,30688,0
male,2010,05-14 years,Malta,0,22101,0
male,2010,05-14 years,Mauritius,0,94862,0
male,2010,05-14 years,Mexico,109,11983471,0.91
male,2010,05-14 years,Netherlands,5,1015895,0.49
male,2010,05-14 years,New Zealand,3,298490,1.01
male,2010,05-14 years,Nicaragua,5,642002,0.78
male,2010,05-14 years,Norway,1,313990,0.32
male,2010,05-14 years,Oman,0,250444,0
male,2010,05-14 years,Panama,0,352867,0
male,2010,05-14 years,Paraguay,2,690556,0.29
male,2010,05-14 years,Philippines,35,10738646,0.33
male,2010,05-14 years,Poland,10,1944345,0.51
male,2010,05-14 years,Portugal,1,563727,0.18
male,2010,05-14 years,Puerto Rico,0,275763,0
male,2010,05-14 years,Qatar,0,72634,0
male,2010,05-14 years,Republic of Korea,27,3054724,0.88
male,2010,05-14 years,Romania,11,1107850,0.99
male,2010,05-14 years,Russian Federation,131,7012170,1.87
male,2010,05-14 years,Serbia,0,387725,0
male,2010,05-14 years,Seychelles,0,6811,0
male,2010,05-14 years,Singapore,1,235500,0.42
male,2010,05-14 years,Slovakia,4,280990,1.42
male,2010,05-14 years,Slovenia,2,95051,2.1
male,2010,05-14 years,South Africa,8,5179048,0.15
male,2010,05-14 years,Spain,3,2285012,0.13
male,2010,05-14 years,Sweden,1,514297,0.19
male,2010,05-14 years,Switzerland,2,410594,0.49
male,2010,05-14 years,Thailand,16,4496770,0.36
male,2010,05-14 years,Trinidad and Tobago,1,90237,1.11
male,2010,05-14 years,Turkey,27,6519482,0.41
male,2010,05-14 years,Turkmenistan,2,488434,0.41
male,2010,05-14 years,United Arab Emirates,0,346223,0
male,2010,05-14 years,United Kingdom,1,3586875,0.03
male,2010,05-14 years,United States,187,21207667,0.88
male,2010,05-14 years,Uruguay,1,261266,0.38
male,2010,05-14 years,Uzbekistan,48,2751752,1.74
male,2010,55-74 years,Argentina,397,2740656,14.49
male,2010,55-74 years,Aruba,2,8660,23.09
male,2010,55-74 years,Australia,360,2051197,17.55
male,2010,55-74 years,Belgium,356,1084719,32.82
male,2010,55-74 years,Brazil,1236,10813388,11.43
male,2010,55-74 years,Bulgaria,217,799085,27.16
male,2010,55-74 years,Canada,690,3333897,20.7
male,2010,55-74 years,Chile,273,1162662,23.48
male,2010,55-74 years,Colombia,225,2337537,9.63
male,2010,55-74 years,Cuba,374,972763,38.45
male,2010,55-74 years,Denmark,142,613233,23.16
male,2010,55-74 years,Finland,200,616801,32.43
male,2010,55-74 years,France,1956,6187723,31.61
male,2010,55-74 years,Germany,2358,9350157,25.22
male,2010,55-74 years,Greece,85,1164937,7.3
male,2010,55-74 years,Guatemala,23,462550,4.97
male,2010,55-74 years,Hungary,671,983463,68.23
male,2010,55-74 years,Iceland,7,26976,25.95
male,2010,55-74 years,Ireland,66,388038,17.01
male,2010,55-74 years,Israel,93,515880,18.03
male,2010,55-74 years,Italy,944,6491779,14.54
male,2010,55-74 years,Japan,7466,16402437,45.52
male,2010,55-74 years,Kuwait,3,121359,2.47
male,2010,55-74 years,Maldives,0,12814,0
male,2010,55-74 years,Malta,4,46730,8.56
male,2010,55-74 years,Mauritius,11,81700,13.46
male,2010,55-74 years,Mexico,483,5353293,9.02
male,2010,55-74 years,Netherlands,332,1774913,18.71
male,2010,55-74 years,New Zealand,67,387900,17.27
male,2010,55-74 years,Nicaragua,23,199900,11.51
male,2010,55-74 years,Norway,99,481582,20.56
male,2010,55-74 years,Oman,1,98397,1.02
male,2010,55-74 years,Panama,17,189488,8.97
male,2010,55-74 years,Paraguay,20,290394,6.89
male,2010,55-74 years,Philippines,180,3743523,4.81
male,2010,55-74 years,Poland,1621,3547737,45.69
male,2010,55-74 years,Portugal,257,1063945,24.16
male,2010,55-74 years,Puerto Rico,60,294917,20.34
male,2010,55-74 years,Qatar,0,49265,0
male,2010,55-74 years,Republic of Korea,3298,3986626,82.73
male,2010,55-74 years,Romania,704,1977886,35.59
male,2010,55-74 years,Russian Federation,5178,11174530,46.34
male,2010,55-74 years,Serbia,341,802176,42.51
male,2010,55-74 years,Seychelles,0,4827,0
male,2010,55-74 years,Singapore,48,315800,15.2
male,2010,55-74 years,Slovakia,145,472869,30.66
male,2010,55-74 years,Slovenia,107,217743,49.14
male,2010,55-74 years,South Africa,35,2069020,1.69
male,2010,55-74 years,Spain,635,4217377,15.06
male,2010,55-74 years,Sweden,263,1044678,25.18
male,2010,55-74 years,Switzerland,220,796644,27.62
male,2010,55-74 years,Thailand,511,4075634,12.54
male,2010,55-74 years,Trinidad and Tobago,21,94335,22.26
male,2010,55-74 years,Turkey,175,4131848,4.24
male,2010,55-74 years,Turkmenistan,10,178934,5.59
male,2010,55-74 years,United Arab Emirates,5,177232,2.82
male,2010,55-74 years,United Kingdom,696,6171080,11.28
male,2010,55-74 years,United States,7287,27667895,26.34
male,2010,55-74 years,Uruguay,106,256883,41.26
male,2010,55-74 years,Uzbekistan,102,1036963,9.84
male,2010,75+ years,Argentina,206,657096,31.35
male,2010,75+ years,Aruba,0,1441,0
male,2010,75+ years,Australia,151,582009,25.94
male,2010,75+ years,Belgium,183,354037,51.69
male,2010,75+ years,Brazil,358,1882113,19.02
male,2010,75+ years,Bulgaria,137,224566,61.01
male,2010,75+ years,Canada,200,917671,21.79
male,2010,75+ years,Chile,98,241464,40.59
male,2010,75+ years,Colombia,65,418296,15.54
male,2010,75+ years,Cuba,206,263320,78.23
male,2010,75+ years,Denmark,61,153231,39.81
male,2010,75+ years,Finland,52,153947,33.78
male,2010,75+ years,France,1354,2081818,65.04
male,2010,75+ years,Germany,1277,2742959,46.56
male,2010,75+ years,Greece,55,453020,12.14
male,2010,75+ years,Guatemala,5,112524,4.44
male,2010,75+ years,Hungary,242,238269,101.57
male,2010,75+ years,Iceland,3,7930,37.83
male,2010,75+ years,Ireland,9,87646,10.27
male,2010,75+ years,Israel,40,145554,27.48
male,2010,75+ years,Italy,591,2295316,25.75
male,2010,75+ years,Japan,2188,5345432,40.93
male,2010,75+ years,Kuwait,0,8151,0
male,2010,75+ years,Maldives,0,3048,0
male,2010,75+ years,Malta,2,10212,19.58
male,2010,75+ years,Mauritius,4,12508,31.98
male,2010,75+ years,Mexico,165,1187437,13.9
male,2010,75+ years,Netherlands,82,440573,18.61
male,2010,75+ years,New Zealand,20,107610,18.59
male,2010,75+ years,Nicaragua,8,45706,17.5
male,2010,75+ years,Norway,31,136494,22.71
male,2010,75+ years,Oman,0,11778,0
male,2010,75+ years,Panama,7,45741,15.3
male,2010,75+ years,Paraguay,6,55046,10.9
male,2010,75+ years,Philippines,42,463487,9.06
male,2010,75+ years,Poland,256,811273,31.56
male,2010,75+ years,Portugal,233,352383,66.12
male,2010,75+ years,Puerto Rico,24,85716,28
male,2010,75+ years,Qatar,0,2049,0
male,2010,75+ years,Republic of Korea,1152,631853,182.32
male,2010,75+ years,Romania,154,523244,29.43
male,2010,75+ years,Russian Federation,1506,2023458,74.43
male,2010,75+ years,Serbia,204,218129,93.52
male,2010,75+ years,Seychelles,0,1015,0
male,2010,75+ years,Singapore,27,53300,50.66
male,2010,75+ years,Slovakia,33,94140,35.05
male,2010,75+ years,Slovenia,49,50887,96.29
male,2010,75+ years,South Africa,9,250341,3.6
male,2010,75+ years,Spain,488,1554056,31.4
male,2010,75+ years,Sweden,101,318979,31.66
male,2010,75+ years,Switzerland,114,239990,47.5
male,2010,75+ years,Thailand,145,787665,18.41
male,2010,75+ years,Trinidad and Tobago,4,14639,27.32
male,2010,75+ years,Turkey,63,841083,7.49
male,2010,75+ years,Turkmenistan,2,29510,6.78
male,2010,75+ years,United Arab Emirates,1,10567,9.46
male,2010,75+ years,United Kingdom,227,1960939,11.58
male,2010,75+ years,United States,2617,7263596,36.03
male,2010,75+ years,Uruguay,67,76869,87.16
male,2010,75+ years,Uzbekistan,9,196160,4.59
male,2011,15-24 years,Argentina,693,3471151,19.96
male,2011,15-24 years,Aruba,1,6706,14.91
male,2011,15-24 years,Australia,242,1570069,15.41
male,2011,15-24 years,Belgium,109,676437,16.11
male,2011,15-24 years,Brazil,1335,17674787,7.55
male,2011,15-24 years,Bulgaria,36,442991,8.13
male,2011,15-24 years,Cabo Verde,5,57386,8.71
male,2011,15-24 years,Canada,364,2356694,15.45
male,2011,15-24 years,Chile,312,1441346,21.65
male,2011,15-24 years,Colombia,450,4268385,10.54
male,2011,15-24 years,Cuba,75,808772,9.27
male,2011,15-24 years,Denmark,26,356319,7.3
male,2011,15-24 years,Fiji,4,80648,4.96
male,2011,15-24 years,Finland,89,337265,26.39
male,2011,15-24 years,France,367,3914976,9.37
male,2011,15-24 years,Germany,461,4653810,9.91
male,2011,15-24 years,Greece,20,598754,3.34
male,2011,15-24 years,Guatemala,105,1586755,6.62
male,2011,15-24 years,Hungary,87,623854,13.95
male,2011,15-24 years,Iceland,2,24083,8.3
male,2011,15-24 years,Ireland,78,292307,26.68
male,2011,15-24 years,Israel,41,605530,6.77
male,2011,15-24 years,Italy,169,3033825,5.57
male,2011,15-24 years,Japan,1304,6246000,20.88
male,2011,15-24 years,Kuwait,4,260399,1.54
male,2011,15-24 years,Maldives,0,50597,0
male,2011,15-24 years,Malta,3,28714,10.45
male,2011,15-24 years,Mauritius,13,101183,12.85
male,2011,15-24 years,Mexico,1308,11318362,11.56
male,2011,15-24 years,Netherlands,85,1039605,8.18
male,2011,15-24 years,New Zealand,96,330920,29.01
male,2011,15-24 years,Nicaragua,88,615256,14.3
male,2011,15-24 years,Norway,58,332779,17.43
male,2011,15-24 years,Panama,29,323984,8.95
male,2011,15-24 years,Paraguay,84,660879,12.71
male,2011,15-24 years,Philippines,541,9485777,5.7
male,2011,15-24 years,Poland,515,2616051,19.69
male,2011,15-24 years,Portugal,15,580769,2.58
male,2011,15-24 years,Puerto Rico,16,289288,5.53
male,2011,15-24 years,Qatar,9,232554,3.87
male,2011,15-24 years,Republic of Korea,528,3543608,14.9
male,2011,15-24 years,Romania,186,1438023,12.93
male,2011,15-24 years,Russian Federation,3569,10070836,35.44
male,2011,15-24 years,Serbia,28,439356,6.37
male,2011,15-24 years,Seychelles,1,7169,13.95
male,2011,15-24 years,Singapore,12,260800,4.6
male,2011,15-24 years,Slovenia,21,117052,17.94
male,2011,15-24 years,South Africa,77,5175523,1.49
male,2011,15-24 years,Spain,93,2391304,3.89
male,2011,15-24 years,Sweden,85,639416,13.29
male,2011,15-24 years,Switzerland,67,478339,14.01
male,2011,15-24 years,Thailand,357,4929387,7.24
male,2011,15-24 years,Trinidad and Tobago,20,106653,18.75
male,2011,15-24 years,Turkey,177,6416997,2.76
male,2011,15-24 years,Turkmenistan,27,554571,4.87
male,2011,15-24 years,United Kingdom,346,4236989,8.17
male,2011,15-24 years,United States,3959,22622559,17.5
male,2011,15-24 years,Uzbekistan,264,3211080,8.22
male,2011,25-34 years,Argentina,510,3258804,15.65
male,2011,25-34 years,Aruba,0,5440,0
male,2011,25-34 years,Australia,347,1610295,21.55
male,2011,25-34 years,Belgium,163,715773,22.77
male,2011,25-34 years,Brazil,1907,17249585,11.06
male,2011,25-34 years,Bulgaria,59,543115,10.86
male,2011,25-34 years,Cabo Verde,8,42962,18.62
male,2011,25-34 years,Canada,410,2400784,17.08
male,2011,25-34 years,Chile,330,1309717,25.2
male,2011,25-34 years,Colombia,382,3840952,9.95
male,2011,25-34 years,Cuba,113,707701,15.97
male,2011,25-34 years,Denmark,35,326633,10.72
male,2011,25-34 years,Fiji,10,73871,13.54
male,2011,25-34 years,Finland,105,352092,29.82
male,2011,25-34 years,France,778,3844358,20.24
male,2011,25-34 years,Germany,684,5006064,13.66
male,2011,25-34 years,Greece,54,820631,6.58
male,2011,25-34 years,Guatemala,58,1115150,5.2
male,2011,25-34 years,Hungary,173,758588,22.81
male,2011,25-34 years,Iceland,5,23085,21.66
male,2011,25-34 years,Ireland,100,369966,27.03
male,2011,25-34 years,Israel,45,560802,8.02
male,2011,25-34 years,Italy,316,3578660,8.83
male,2011,25-34 years,Japan,2404,7588000,31.68
male,2011,25-34 years,Kuwait,9,614348,1.46
male,2011,25-34 years,Maldives,1,48207,2.07
male,2011,25-34 years,Malta,4,31295,12.78
male,2011,25-34 years,Mauritius,28,101278,27.65
male,2011,25-34 years,Mexico,1024,9792087,10.46
male,2011,25-34 years,Netherlands,138,1010996,13.65
male,2011,25-34 years,New Zealand,70,277600,25.22
male,2011,25-34 years,Nicaragua,82,490946,16.7
male,2011,25-34 years,Norway,73,326867,22.33
male,2011,25-34 years,Panama,22,294852,7.46
male,2011,25-34 years,Paraguay,57,518996,10.98
male,2011,25-34 years,Philippines,470,7373201,6.37
male,2011,25-34 years,Poland,769,3156400,24.36
male,2011,25-34 years,Portugal,64,696595,9.19
male,2011,25-34 years,Puerto Rico,42,262837,15.98
male,2011,25-34 years,Qatar,15,499529,3
male,2011,25-34 years,Republic of Korea,1384,3868804,35.77
male,2011,25-34 years,Romania,233,1719127,13.55
male,2011,25-34 years,Russian Federation,6011,11598196,51.83
male,2011,25-34 years,Serbia,77,501889,15.34
male,2011,25-34 years,Seychelles,1,6615,15.12
male,2011,25-34 years,Singapore,18,269000,6.69
male,2011,25-34 years,Slovenia,26,157791,16.48
male,2011,25-34 years,South Africa,88,4671416,1.88
male,2011,25-34 years,Spain,282,3561829,7.92
male,2011,25-34 years,Sweden,107,600789,17.81
male,2011,25-34 years,Switzerland,81,537091,15.08
male,2011,25-34 years,Thailand,782,5237957,14.93
male,2011,25-34 years,Trinidad and Tobago,25,119254,20.96
male,2011,25-34 years,Turkey,180,6458549,2.79
male,2011,25-34 years,Turkmenistan,20,432553,4.62
male,2011,25-34 years,United Kingdom,553,4222804,13.1
male,2011,25-34 years,United States,4862,20698307,23.49
male,2011,25-34 years,Uzbekistan,271,2457050,11.03
male,2011,35-54 years,Argentina,504,4738525,10.64
male,2011,35-54 years,Aruba,3,15388,19.5
male,2011,35-54 years,Australia,704,3072726,22.91
male,2011,35-54 years,Belgium,607,1587976,38.22
male,2011,35-54 years,Brazil,2754,24975171,11.03
male,2011,35-54 years,Bulgaria,201,1054285,19.07
male,2011,35-54 years,Cabo Verde,18,47077,38.24
male,2011,35-54 years,Canada,1127,5074280,22.21
male,2011,35-54 years,Chile,575,2350457,24.46
male,2011,35-54 years,Colombia,498,5745871,8.67
male,2011,35-54 years,Cuba,441,1909690,23.09
male,2011,35-54 years,Denmark,189,791137,23.89
male,2011,35-54 years,Fiji,10,106561,9.38
male,2011,35-54 years,Finland,259,715014,36.22
male,2011,35-54 years,France,3151,8492211,37.1
male,2011,35-54 years,Germany,2582,12614051,20.47
male,2011,35-54 years,Greece,157,1695456,9.26
male,2011,35-54 years,Guatemala,55,1097919,5.01
male,2011,35-54 years,Hungary,751,1370341,54.8
male,2011,35-54 years,Iceland,8,43120,18.55
male,2011,35-54 years,Ireland,191,635771,30.04
male,2011,35-54 years,Israel,111,872269,12.73
male,2011,35-54 years,Italy,1137,9024678,12.6
male,2011,35-54 years,Japan,6975,17224000,40.5
male,2011,35-54 years,Kuwait,9,777932,1.16
male,2011,35-54 years,Maldives,0,44123,0
male,2011,35-54 years,Malta,9,56411,15.95
male,2011,35-54 years,Mauritius,40,182167,21.96
male,2011,35-54 years,Mexico,1326,13558864,9.78
male,2011,35-54 years,Netherlands,504,2459735,20.49
male,2011,35-54 years,New Zealand,129,586950,21.98
male,2011,35-54 years,Nicaragua,61,539194,11.31
male,2011,35-54 years,Norway,161,715422,22.5
male,2011,35-54 years,Panama,46,452407,10.17
male,2011,35-54 years,Paraguay,47,622380,7.55
male,2011,35-54 years,Philippines,533,10412504,5.12
male,2011,35-54 years,Poland,2205,5201212,42.39
male,2011,35-54 years,Portugal,253,1514441,16.71
male,2011,35-54 years,Puerto Rico,80,455006,17.58
male,2011,35-54 years,Qatar,19,558761,3.4
male,2011,35-54 years,Republic of Korea,4255,8696946,48.93
male,2011,35-54 years,Romania,896,3050462,29.37
male,2011,35-54 years,Russian Federation,9411,19684905,47.81
male,2011,35-54 years,Serbia,276,982723,28.09
male,2011,35-54 years,Seychelles,3,13471,22.27
male,2011,35-54 years,Singapore,81,623200,13
male,2011,35-54 years,Slovenia,112,314052,35.66
male,2011,35-54 years,South Africa,87,5470606,1.59
male,2011,35-54 years,Spain,942,7264343,12.97
male,2011,35-54 years,Sweden,263,1277205,20.59
male,2011,35-54 years,Switzerland,261,1217823,21.43
male,2011,35-54 years,Thailand,1227,9897542,12.4
male,2011,35-54 years,Trinidad and Tobago,41,181905,22.54
male,2011,35-54 years,Turkey,266,9478566,2.81
male,2011,35-54 years,Turkmenistan,33,572095,5.77
male,2011,35-54 years,United Kingdom,1611,8617712,18.69
male,2011,35-54 years,United States,11681,42566273,27.44
male,2011,35-54 years,Uzbekistan,457,3204569,14.26
male,2011,05-14 years,Argentina,28,3592374,0.78
male,2011,05-14 years,Aruba,0,7324,0
male,2011,05-14 years,Australia,7,1423748,0.49
male,2011,05-14 years,Belgium,5,624298,0.8
male,2011,05-14 years,Brazil,63,17044425,0.37
male,2011,05-14 years,Bulgaria,2,332601,0.6
male,2011,05-14 years,Cabo Verde,3,57301,5.24
male,2011,05-14 years,Canada,13,1920567,0.68
male,2011,05-14 years,Chile,12,1300696,0.92
male,2011,05-14 years,Colombia,41,4163139,0.98
male,2011,05-14 years,Cuba,4,687609,0.58
male,2011,05-14 years,Denmark,0,341776,0
male,2011,05-14 years,Fiji,0,82994,0
male,2011,05-14 years,Finland,2,299347,0.67
male,2011,05-14 years,France,23,3969371,0.58
male,2011,05-14 years,Germany,12,3835083,0.31
male,2011,05-14 years,Greece,0,542702,0
male,2011,05-14 years,Guatemala,5,1963745,0.25
male,2011,05-14 years,Hungary,3,499293,0.6
male,2011,05-14 years,Iceland,1,21828,4.58
male,2011,05-14 years,Ireland,0,317962,0
male,2011,05-14 years,Israel,1,712716,0.14
male,2011,05-14 years,Italy,4,2864380,0.14
male,2011,05-14 years,Japan,52,5792000,0.9
male,2011,05-14 years,Kuwait,2,242095,0.83
male,2011,05-14 years,Maldives,1,30136,3.32
male,2011,05-14 years,Malta,0,21524,0
male,2011,05-14 years,Mauritius,0,93940,0
male,2011,05-14 years,Mexico,140,11975964,1.17
male,2011,05-14 years,Netherlands,3,1013127,0.3
male,2011,05-14 years,New Zealand,3,296860,1.01
male,2011,05-14 years,Nicaragua,9,637235,1.41
male,2011,05-14 years,Norway,3,313520,0.96
male,2011,05-14 years,Panama,0,355754,0
male,2011,05-14 years,Paraguay,7,685194,1.02
male,2011,05-14 years,Philippines,44,10788943,0.41
male,2011,05-14 years,Poland,17,1912411,0.89
male,2011,05-14 years,Portugal,2,558039,0.36
male,2011,05-14 years,Puerto Rico,1,270676,0.37
male,2011,05-14 years,Qatar,0,84348,0
male,2011,05-14 years,Republic of Korea,30,2914466,1.03
male,2011,05-14 years,Romania,16,1104004,1.45
male,2011,05-14 years,Russian Federation,102,7052757,1.45
male,2011,05-14 years,Serbia,1,363937,0.27
male,2011,05-14 years,Seychelles,0,6540,0
male,2011,05-14 years,Singapore,0,229400,0
male,2011,05-14 years,Slovenia,0,94840,0
male,2011,05-14 years,South Africa,1,5198162,0.02
male,2011,05-14 years,Spain,1,2317337,0.04
male,2011,05-14 years,Sweden,3,518467,0.58
male,2011,05-14 years,Switzerland,2,409701,0.49
male,2011,05-14 years,Thailand,19,4413405,0.43
male,2011,05-14 years,Trinidad and Tobago,0,90557,0
male,2011,05-14 years,Turkey,20,6514392,0.31
male,2011,05-14 years,Turkmenistan,2,490065,0.41
male,2011,05-14 years,United Kingdom,8,3594112,0.22
male,2011,05-14 years,United States,201,21185153,0.95
male,2011,05-14 years,Uzbekistan,45,2710780,1.66
male,2011,55-74 years,Argentina,416,2788575,14.92
male,2011,55-74 years,Aruba,3,8940,33.56
male,2011,55-74 years,Australia,366,2104816,17.39
male,2011,55-74 years,Belgium,408,1105807,36.9
male,2011,55-74 years,Brazil,1323,11208705,11.8
male,2011,55-74 years,Bulgaria,209,813732,25.68
male,2011,55-74 years,Cabo Verde,1,14827,6.74
male,2011,55-74 years,Canada,683,3455517,19.77
male,2011,55-74 years,Chile,339,1205080,28.13
male,2011,55-74 years,Colombia,231,2445112,9.45
male,2011,55-74 years,Cuba,345,987980,34.92
male,2011,55-74 years,Denmark,139,621859,22.35
male,2011,55-74 years,Fiji,3,46624,6.43
male,2011,55-74 years,Finland,191,628483,30.39
male,2011,55-74 years,France,2048,6298402,32.52
male,2011,55-74 years,Germany,2538,9396062,27.01
male,2011,55-74 years,Greece,110,1174903,9.36
male,2011,55-74 years,Guatemala,23,476741,4.82
male,2011,55-74 years,Hungary,632,1001836,63.08
